category,count,columns,cmd,pid,time,counter,event,ptr,fun,lib
col,16777216,32,simulation,6152,11651612.479758:,13384,branch-misses:,ffffffff8d239ba1,get_page_from_freelist+0x8c1,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.487868:,66304,cache-misses:,ffffffff8d27253f,handle_mm_fault+0x18f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.489608:,13532,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.497817:,66422,cache-misses:,ffffffff8d23bcc7,__alloc_pages_nodemask+0x197,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.499552:,13608,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.507721:,66842,cache-misses:,4b34e9,MergePayloadColumns<unsigned,int>+0x369,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.509526:,13634,branch-misses:,ffffffff8d2cbdcd,try_charge+0xad,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.517716:,66721,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.518113:,15261,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.527347:,16106,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.527688:,66575,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.536875:,16874,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.537558:,67139,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.547599:,67132,cache-misses:,ffffffff8d239afe,get_page_from_freelist+0x81e,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.548673:,14538,branch-misses:,ffffffff8d27257d,handle_mm_fault+0x1cd,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.557671:,66879,cache-misses:,ffffffff8d239b06,get_page_from_freelist+0x826,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.559151:,13965,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.567702:,66710,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.569254:,13883,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.577625:,67475,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.579233:,13907,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.587726:,66887,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.589015:,14146,branch-misses:,ffffffff8d2c89dd,mem_cgroup_charge_statistics+0x5d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.597711:,66975,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.599041:,14100,branch-misses:,ffffffff8d27257d,handle_mm_fault+0x1cd,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.607806:,66622,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.609066:,14109,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.617755:,66351,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.618857:,14250,branch-misses:,ffffffff8d26683a,vmacache_find+0x6a,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.627921:,65406,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.628746:,14521,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.638132:,64370,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.638295:,15052,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.647793:,66656,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.648266:,15112,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.657800:,66608,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.658527:,15086,branch-misses:,ffffffff8d277ec0,find_vma+0x20,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.667817:,66518,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.668552:,15071,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.677749:,66863,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.678372:,15222,branch-misses:,ffffffff8d2724ab,handle_mm_fault+0xfb,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.687546:,67819,cache-misses:,4b34da,MergePayloadColumns<unsigned,int>+0x35a,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.689697:,13653,branch-misses:,ffffffff8d2723c2,handle_mm_fault+0x12,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.697655:,67082,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.700352:,12936,branch-misses:,ffffffff8d2723dc,handle_mm_fault+0x2c,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.707687:,67051,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.710270:,13031,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.717552:,67458,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.719955:,13284,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.727655:,67101,cache-misses:,ffffffff8d258130,__mod_node_page_state+0x0,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.730112:,13131,branch-misses:,4b3392,MergePayloadColumns<unsigned,int>+0x212,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.737727:,66838,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.740205:,12978,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.747867:,66017,cache-misses:,ffffffff8d2a1e8f,alloc_pages_vma+0x8f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.749877:,13444,branch-misses:,ffffffff8d27257d,handle_mm_fault+0x1cd,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.757783:,66301,cache-misses:,ffffffff8d239aaa,get_page_from_freelist+0x7ca,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.759605:,13748,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.767729:,66478,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.769777:,13587,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.777555:,67694,cache-misses:,ffffffff8da010d0,page_fault+0x0,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.779809:,13544,branch-misses:,ffffffff8d2723c2,handle_mm_fault+0x12,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.787701:,66681,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.788313:,15145,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.797492:,16200,branch-misses:,ffffffff8d266816,vmacache_find+0x46,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.797622:,66917,cache-misses:,ffffffff8d2a1e95,alloc_pages_vma+0x95,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.807600:,67064,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.807738:,15870,branch-misses:,4b3392,MergePayloadColumns<unsigned,int>+0x212,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.817502:,67680,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.817709:,15724,branch-misses:,ffffffff8d277ec0,find_vma+0x20,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.827674:,66908,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.828850:,14266,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.837655:,67239,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.839189:,13950,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.847636:,67218,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.849010:,14175,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.857642:,67126,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.859095:,14075,branch-misses:,ffffffff8d98f191,_raw_spin_lock_irqsave+0x11,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.867601:,67243,cache-misses:,ffffffff8d271a07,__handle_mm_fault+0x9a7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.869067:,14080,branch-misses:,ffffffff8d98f191,_raw_spin_lock_irqsave+0x11,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.877782:,66045,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.879103:,14010,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.887774:,66071,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.888989:,14082,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.897667:,66460,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.899143:,13909,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.907480:,67368,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.909148:,13930,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.917627:,67087,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.919154:,13883,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.927692:,66814,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.929291:,13858,branch-misses:,ffffffff8d2724a3,handle_mm_fault+0xf3,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.937720:,66566,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.938690:,14551,branch-misses:,ffffffff8d2724a3,handle_mm_fault+0xf3,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.947773:,66566,cache-misses:,ffffffff8d98f110,_raw_spin_lock+0x10,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.948680:,14618,branch-misses:,ffffffff8d2c6381,mem_cgroup_from_task+0x11,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.957739:,66486,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.958358:,14850,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.967715:,66374,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.968400:,14954,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.977625:,66853,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.979903:,13409,branch-misses:,ffffffff8d243ce4,release_pages+0x144,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.987637:,66713,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.989928:,13318,branch-misses:,ffffffff8d2723c2,handle_mm_fault+0x12,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.997677:,66718,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.999888:,13354,branch-misses:,ffffffff8d2cbdcd,try_charge+0xad,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.007680:,66711,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.009927:,13304,branch-misses:,ffffffff8d277ec0,find_vma+0x20,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.017621:,66819,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.019708:,13593,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.027652:,66733,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.029595:,13697,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.037389:,67761,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.039709:,13554,branch-misses:,ffffffff8d27257d,handle_mm_fault+0x1cd,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.047611:,66740,cache-misses:,ffffffff8d23bcc9,__alloc_pages_nodemask+0x199,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.049945:,13247,branch-misses:,ffffffff8d2723b7,handle_mm_fault+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.057538:,67033,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.058666:,14626,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.067305:,16243,branch-misses:,ffffffff8d266813,vmacache_find+0x43,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.067395:,67501,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.077189:,16435,branch-misses:,ffffffff8d27257d,handle_mm_fault+0x1cd,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.077372:,67423,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.087290:,67856,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.087456:,15948,branch-misses:,ffffffff8d277ec0,find_vma+0x20,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.097283:,67804,cache-misses:,ffffffff8da010d0,page_fault+0x0,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.098132:,15163,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.107054:,68787,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.108743:,14374,branch-misses:,ffffffff8d266841,vmacache_find+0x71,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.117208:,68010,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.118786:,14491,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.127388:,66949,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.128904:,14305,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.137469:,66405,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.138946:,14282,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.147130:,68218,cache-misses:,ffffffff8d2ce4ae,mem_cgroup_try_charge+0x4e,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.148960:,14289,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.157098:,68544,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.158766:,14444,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.166947:,69169,cache-misses:,ffffffff8d239c59,get_page_from_freelist+0x979,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.169270:,13874,branch-misses:,ffffffff8d2723c2,handle_mm_fault+0x12,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.177085:,68501,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.178870:,14348,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.187038:,68800,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.188320:,15002,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.197228:,16344,branch-misses:,ffffffff8d2667e9,vmacache_find+0x19,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.205123:,36621,cache-misses:,ffffffff8d2ce46f,mem_cgroup_try_charge+0xf,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.206461:,17202,branch-misses:,ffffffff8d2c6381,mem_cgroup_from_task+0x11,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.216194:,17528,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.216877:,32291,cache-misses:,ffffffff8d2ce46f,mem_cgroup_try_charge+0xf,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.223433:,31548,cache-misses:,ffffffff8d26eda2,unmap_page_range+0x782,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651613.225383:,62962,cache-misses:,ffffffff8d26e447,_vm_normal_page+0x27,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.228851:,12968,branch-misses:,ffffffff8d237346,free_pcppages_bulk+0x2b6,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.229818:,119414,cache-misses:,ffffffff8d28cbb6,free_pages_and_swap_cache+0x26,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.241135:,112788,cache-misses:,ffffffff8d23738b,free_pcppages_bulk+0x2fb,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.249164:,130424,cache-misses:,ffffffff8d2378b4,free_unref_page_commit+0x24,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.249327:,7558,branch-misses:,ffffffff8d238e30,free_unref_page_list+0x140,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.258604:,7778,branch-misses:,ffffffff8d25811f,__mod_zone_page_state+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.259020:,135073,cache-misses:,ffffffff8d2373e9,free_pcppages_bulk+0x359,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.268146:,135471,cache-misses:,ffffffff8d26eda7,unmap_page_range+0x787,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.268666:,7802,branch-misses:,ffffffff8d243c30,release_pages+0x90,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.276840:,156360,cache-misses:,ffffffff8d28cbe5,free_pages_and_swap_cache+0x55,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.277634:,8275,branch-misses:,ffffffff8d238e30,free_unref_page_list+0x140,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.286733:,9035,branch-misses:,ffffffff8d98ef9d,_raw_spin_unlock_irqrestore+0xd,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.288078:,142447,cache-misses:,ffffffff8d237257,free_pcppages_bulk+0x1c7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.296191:,9292,branch-misses:,ffffffff8d25811f,__mod_zone_page_state+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.296479:,160417,cache-misses:,ffffffff8d237630,free_pcppages_bulk+0x5a0,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.305450:,9612,branch-misses:,ffffffff8d4bf2a0,__list_del_entry_valid+0x30,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.306230:,160293,cache-misses:,ffffffff8d237257,free_pcppages_bulk+0x1c7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.315147:,9787,branch-misses:,ffffffff8d27cea9,arch_tlb_finish_mmu+0x39,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.317011:,153509,cache-misses:,ffffffff8d23738b,free_pcppages_bulk+0x2fb,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.324216:,10483,branch-misses:,ffffffff8d2373a4,free_pcppages_bulk+0x314,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.325561:,164569,cache-misses:,ffffffff8d2836cf,page_remove_rmap+0x2f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.333806:,10558,branch-misses:,ffffffff8d2375e6,free_pcppages_bulk+0x556,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.335178:,177242,cache-misses:,ffffffff8d28cbcc,free_pages_and_swap_cache+0x3c,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.343844:,10958,branch-misses:,ffffffff8d237489,free_pcppages_bulk+0x3f9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.346295:,159047,cache-misses:,ffffffff8d23737a,free_pcppages_bulk+0x2ea,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651615.350098:,14063,branch-misses:,ffffffff8d2375eb,free_pcppages_bulk+0x55b,([kernel.kallsyms])
