category,distribution,count,columns,col_width,total,sort,scatter,gather
radix,random,4096,1,4,91133,70871,5236,15026
pdq_dynamic,random,4096,1,4,326967,308130,3425,15412
pdq_static,random,4096,1,4,185287,166221,3649,15417
radix,random,4096,1,4,75039,56029,3584,15426
pdq_dynamic,random,4096,1,4,318981,300023,3548,15410
pdq_static,random,4096,1,4,180836,161856,3556,15424
radix,random,4096,1,4,77034,56775,3549,16710
pdq_dynamic,random,4096,1,4,316945,297960,3566,15419
pdq_static,random,4096,1,4,185809,166796,3585,15428
radix,random,4096,1,4,75218,56213,3573,15432
pdq_dynamic,random,4096,1,4,310852,291887,3557,15408
pdq_static,random,4096,1,4,180871,161963,3508,15400
radix,random,4096,1,4,76225,57231,3562,15432
pdq_dynamic,random,4096,1,4,312848,293876,3564,15408
pdq_static,random,4096,1,4,181878,162916,3566,15396
radix,powerlaw,4096,1,4,89821,69920,3559,16342
pdq_dynamic,powerlaw,4096,1,4,199612,179754,3499,16359
pdq_static,powerlaw,4096,1,4,82356,62462,3538,16356
radix,powerlaw,4096,1,4,90067,70322,3499,16246
pdq_dynamic,powerlaw,4096,1,4,200651,180810,3498,16343
pdq_static,powerlaw,4096,1,4,86069,66254,3540,16275
radix,powerlaw,4096,1,4,91141,71239,3529,16373
pdq_dynamic,powerlaw,4096,1,4,198153,178314,3482,16357
pdq_static,powerlaw,4096,1,4,82621,62745,3533,16343
radix,powerlaw,4096,1,4,89113,69245,3576,16292
pdq_dynamic,powerlaw,4096,1,4,202737,182826,3502,16409
pdq_static,powerlaw,4096,1,4,81833,62022,3540,16271
radix,powerlaw,4096,1,4,89962,70102,3513,16347
pdq_dynamic,powerlaw,4096,1,4,202882,183026,3511,16345
pdq_static,powerlaw,4096,1,4,82789,62850,3576,16363
radix,correlated0.1,4096,1,4,86160,65949,3542,16669
pdq_dynamic,correlated0.1,4096,1,4,235040,214883,3490,16667
pdq_static,correlated0.1,4096,1,4,98159,78425,3573,16161
radix,correlated0.1,4096,1,4,84136,64497,3468,16171
pdq_dynamic,correlated0.1,4096,1,4,231705,212138,3435,16132
pdq_static,correlated0.1,4096,1,4,97954,78354,3441,16159
radix,correlated0.1,4096,1,4,83666,64076,3427,16163
pdq_dynamic,correlated0.1,4096,1,4,229932,210389,3404,16139
pdq_static,correlated0.1,4096,1,4,100637,81055,3434,16148
radix,correlated0.1,4096,1,4,84230,64660,3411,16159
pdq_dynamic,correlated0.1,4096,1,4,222787,203210,3426,16151
pdq_static,correlated0.1,4096,1,4,98945,79346,3439,16160
radix,correlated0.1,4096,1,4,85428,65802,3468,16158
pdq_dynamic,correlated0.1,4096,1,4,230075,210514,3435,16126
pdq_static,correlated0.1,4096,1,4,120017,99909,3456,16652
radix,correlated0.5,4096,1,4,87670,67432,3582,16656
pdq_dynamic,correlated0.5,4096,1,4,234457,214286,3519,16652
pdq_static,correlated0.5,4096,1,4,102022,81837,3543,16642
radix,correlated0.5,4096,1,4,87092,66851,3597,16644
pdq_dynamic,correlated0.5,4096,1,4,234639,214479,3533,16627
pdq_static,correlated0.5,4096,1,4,100220,79984,3591,16645
radix,correlated0.5,4096,1,4,83363,63730,3497,16136
pdq_dynamic,correlated0.5,4096,1,4,225468,205915,3416,16137
pdq_static,correlated0.5,4096,1,4,97024,77340,3497,16187
radix,correlated0.5,4096,1,4,83303,63717,3444,16142
pdq_dynamic,correlated0.5,4096,1,4,231905,212308,3432,16165
pdq_static,correlated0.5,4096,1,4,97606,77941,3487,16178
radix,correlated0.5,4096,1,4,83637,64027,3434,16176
pdq_dynamic,correlated0.5,4096,1,4,236655,217083,3404,16168
pdq_static,correlated0.5,4096,1,4,99446,79800,3458,16188
radix,correlated0.9,4096,1,4,84279,64630,3459,16190
pdq_dynamic,correlated0.9,4096,1,4,224845,205306,3376,16163
pdq_static,correlated0.9,4096,1,4,97583,77973,3439,16171
radix,correlated0.9,4096,1,4,84840,65293,3401,16146
pdq_dynamic,correlated0.9,4096,1,4,223173,203587,3422,16164
pdq_static,correlated0.9,4096,1,4,97327,77750,3427,16150
radix,correlated0.9,4096,1,4,82694,63165,3382,16147
pdq_dynamic,correlated0.9,4096,1,4,255446,235370,3402,16674
pdq_static,correlated0.9,4096,1,4,101591,81322,3581,16688
radix,correlated0.9,4096,1,4,86964,66713,3584,16667
pdq_dynamic,correlated0.9,4096,1,4,239431,219225,3542,16664
pdq_static,correlated0.9,4096,1,4,100509,80235,3610,16664
radix,correlated0.9,4096,1,4,86378,66176,3542,16660
pdq_dynamic,correlated0.9,4096,1,4,241140,221479,3525,16136
pdq_static,correlated0.9,4096,1,4,100538,80930,3411,16197
radix,random,4096,2,4,222791,198013,8556,16222
pdq_dynamic,random,4096,2,4,346370,324873,5335,16162
pdq_static,random,4096,2,4,183921,162507,5232,16182
radix,random,4096,2,4,206805,185285,5331,16189
pdq_dynamic,random,4096,2,4,342441,320899,5356,16186
pdq_static,random,4096,2,4,185003,163509,5302,16192
radix,random,4096,2,4,211939,190358,5370,16211
pdq_dynamic,random,4096,2,4,346207,322552,5292,18363
pdq_static,random,4096,2,4,181564,160110,5264,16190
radix,random,4096,2,4,216027,194559,5274,16194
pdq_dynamic,random,4096,2,4,340906,319492,5238,16176
pdq_static,random,4096,2,4,181725,160267,5265,16193
radix,random,4096,2,4,212185,190660,5336,16189
pdq_dynamic,random,4096,2,4,338742,317253,5305,16184
pdq_static,random,4096,2,4,182113,160617,5309,16187
radix,powerlaw,4096,2,4,225060,185698,5251,34111
pdq_dynamic,powerlaw,4096,2,4,349260,311278,5328,32654
pdq_static,powerlaw,4096,2,4,183639,147233,5031,31375
radix,powerlaw,4096,2,4,225359,187072,5258,33029
pdq_dynamic,powerlaw,4096,2,4,351035,312566,5269,33200
pdq_static,powerlaw,4096,2,4,182791,147077,5036,30678
radix,powerlaw,4096,2,4,221041,183149,5287,32605
pdq_dynamic,powerlaw,4096,2,4,351042,312618,5211,33213
pdq_static,powerlaw,4096,2,4,186026,149631,5018,31377
radix,powerlaw,4096,2,4,225005,186077,5419,33509
pdq_dynamic,powerlaw,4096,2,4,346996,307097,5335,34564
pdq_static,powerlaw,4096,2,4,183663,148006,4993,30664
radix,powerlaw,4096,2,4,223632,185140,5346,33146
pdq_dynamic,powerlaw,4096,2,4,348709,310307,5392,33010
pdq_static,powerlaw,4096,2,4,184164,148229,5022,30913
radix,correlated0.1,4096,2,4,288922,261053,4887,22982
pdq_dynamic,correlated0.1,4096,2,4,346353,318253,5316,22784
pdq_static,correlated0.1,4096,2,4,186014,158091,5240,22683
radix,correlated0.1,4096,2,4,278717,250446,5269,23002
pdq_dynamic,correlated0.1,4096,2,4,349084,321225,5217,22642
pdq_static,correlated0.1,4096,2,4,190546,161989,5243,23314
radix,correlated0.1,4096,2,4,291554,263866,4968,22720
pdq_dynamic,correlated0.1,4096,2,4,342483,313977,5218,23288
pdq_static,correlated0.1,4096,2,4,189269,161448,5201,22620
radix,correlated0.1,4096,2,4,277886,250000,5240,22646
pdq_dynamic,correlated0.1,4096,2,4,345641,317587,5199,22855
pdq_static,correlated0.1,4096,2,4,188706,160820,5210,22676
radix,correlated0.1,4096,2,4,286608,258156,4918,23534
pdq_dynamic,correlated0.1,4096,2,4,346038,317881,5257,22900
pdq_static,correlated0.1,4096,2,4,189616,161457,5254,22905
radix,correlated0.5,4096,2,4,273812,247664,5218,20930
pdq_dynamic,correlated0.5,4096,2,4,323067,296855,5243,20969
pdq_static,correlated0.5,4096,2,4,169031,142486,5253,21292
radix,correlated0.5,4096,2,4,267894,241187,5337,21370
pdq_dynamic,correlated0.5,4096,2,4,321182,294945,5255,20982
pdq_static,correlated0.5,4096,2,4,169970,143645,5349,20976
radix,correlated0.5,4096,2,4,270296,243628,5413,21255
pdq_dynamic,correlated0.5,4096,2,4,320180,293763,5291,21126
pdq_static,correlated0.5,4096,2,4,170003,143459,5262,21282
radix,correlated0.5,4096,2,4,283413,257633,4940,20840
pdq_dynamic,correlated0.5,4096,2,4,323137,296519,5262,21356
pdq_static,correlated0.5,4096,2,4,167432,141070,5240,21122
radix,correlated0.5,4096,2,4,274975,248471,5234,21270
pdq_dynamic,correlated0.5,4096,2,4,314805,288694,5271,20840
pdq_static,correlated0.5,4096,2,4,168113,141481,5207,21425
radix,correlated0.9,4096,2,4,327714,303340,5263,19111
pdq_dynamic,correlated0.9,4096,2,4,259712,235372,5288,19052
pdq_static,correlated0.9,4096,2,4,122814,98669,5198,18947
radix,correlated0.9,4096,2,4,318235,293883,5315,19037
pdq_dynamic,correlated0.9,4096,2,4,262898,238698,5203,18997
pdq_static,correlated0.9,4096,2,4,125066,100801,5300,18965
radix,correlated0.9,4096,2,4,321881,297714,5222,18945
pdq_dynamic,correlated0.9,4096,2,4,263012,238710,5291,19011
pdq_static,correlated0.9,4096,2,4,124752,100457,5315,18980
radix,correlated0.9,4096,2,4,324435,300072,5337,19026
pdq_dynamic,correlated0.9,4096,2,4,263349,238937,5317,19095
pdq_static,correlated0.9,4096,2,4,130607,106416,5255,18936
radix,correlated0.9,4096,2,4,328099,303775,5251,19073
pdq_dynamic,correlated0.9,4096,2,4,275734,251394,5258,19082
pdq_static,correlated0.9,4096,2,4,123335,99143,5249,18943
radix,random,4096,4,4,237110,208813,12030,16267
pdq_dynamic,random,4096,4,4,360947,335068,9185,16694
pdq_static,random,4096,4,4,203752,177903,9110,16739
radix,random,4096,4,4,222857,196903,9239,16715
pdq_dynamic,random,4096,4,4,360936,335571,9172,16193
pdq_static,random,4096,4,4,196522,171556,8752,16214
radix,random,4096,4,4,214244,189328,8708,16208
pdq_dynamic,random,4096,4,4,350230,325300,8714,16216
pdq_static,random,4096,4,4,194054,169202,8630,16222
radix,random,4096,4,4,214279,189274,8812,16193
pdq_dynamic,random,4096,4,4,347001,321957,8861,16183
pdq_static,random,4096,4,4,196535,171482,8851,16202
radix,random,4096,4,4,211325,186403,8730,16192
pdq_dynamic,random,4096,4,4,345224,320312,8725,16187
pdq_static,random,4096,4,4,198961,174012,8752,16197
radix,powerlaw,4096,4,4,237812,212903,8671,16238
pdq_dynamic,powerlaw,4096,4,4,321972,298474,8183,15315
pdq_static,powerlaw,4096,4,4,218265,194758,8158,15349
radix,powerlaw,4096,4,4,239971,214820,8925,16226
pdq_dynamic,powerlaw,4096,4,4,326832,301314,10259,15259
pdq_static,powerlaw,4096,4,4,216595,193042,8258,15295
radix,powerlaw,4096,4,4,241354,216199,8925,16230
pdq_dynamic,powerlaw,4096,4,4,325001,301242,8453,15306
pdq_static,powerlaw,4096,4,4,216177,192604,8274,15299
radix,powerlaw,4096,4,4,255901,230778,8872,16251
pdq_dynamic,powerlaw,4096,4,4,329425,305717,8396,15312
pdq_static,powerlaw,4096,4,4,215357,191768,8272,15317
radix,powerlaw,4096,4,4,239097,213958,8850,16289
pdq_dynamic,powerlaw,4096,4,4,337241,301109,20831,15301
pdq_static,powerlaw,4096,4,4,216630,192999,8288,15343
radix,correlated0.1,4096,4,4,285234,259972,9065,16197
pdq_dynamic,correlated0.1,4096,4,4,343037,317947,8884,16206
pdq_static,correlated0.1,4096,4,4,193368,169750,8312,15306
radix,correlated0.1,4096,4,4,283397,258378,8790,16229
pdq_dynamic,correlated0.1,4096,4,4,347919,322876,8824,16219
pdq_static,correlated0.1,4096,4,4,195454,171850,8296,15308
radix,correlated0.1,4096,4,4,280445,255381,8862,16202
pdq_dynamic,correlated0.1,4096,4,4,345161,320155,8818,16188
pdq_static,correlated0.1,4096,4,4,206376,181390,8723,16263
radix,correlated0.1,4096,4,4,281250,256257,8780,16213
pdq_dynamic,correlated0.1,4096,4,4,357551,332630,8716,16205
pdq_static,correlated0.1,4096,4,4,192141,168593,8260,15288
radix,correlated0.1,4096,4,4,282290,257250,8827,16213
pdq_dynamic,correlated0.1,4096,4,4,338896,313855,8836,16205
pdq_static,correlated0.1,4096,4,4,205723,169417,20993,15313
radix,correlated0.5,4096,4,4,336907,308910,8863,19134
pdq_dynamic,correlated0.5,4096,4,4,358258,331211,8943,18104
pdq_static,correlated0.5,4096,4,4,240121,213460,8366,18295
radix,correlated0.5,4096,4,4,329534,301460,8777,19297
pdq_dynamic,correlated0.5,4096,4,4,352494,324435,8828,19231
pdq_static,correlated0.5,4096,4,4,234344,207765,8356,18223
radix,correlated0.5,4096,4,4,335294,306970,9048,19276
pdq_dynamic,correlated0.5,4096,4,4,358405,319147,8796,30462
pdq_static,correlated0.5,4096,4,4,235349,208958,8397,17994
radix,correlated0.5,4096,4,4,333435,305369,8878,19188
pdq_dynamic,correlated0.5,4096,4,4,350161,321998,8846,19317
pdq_static,correlated0.5,4096,4,4,233702,207369,8357,17976
radix,correlated0.5,4096,4,4,339044,310927,8924,19193
pdq_dynamic,correlated0.5,4096,4,4,347990,320002,8872,19116
pdq_static,correlated0.5,4096,4,4,234386,207948,8373,18065
radix,correlated0.9,4096,4,4,608753,580707,9066,18980
pdq_dynamic,correlated0.9,4096,4,4,302463,274637,8776,19050
pdq_static,correlated0.9,4096,4,4,211631,185195,8443,17993
radix,correlated0.9,4096,4,4,621417,593535,8915,18967
pdq_dynamic,correlated0.9,4096,4,4,301450,273378,8863,19209
pdq_static,correlated0.9,4096,4,4,205095,178908,8243,17944
radix,correlated0.9,4096,4,4,613183,585194,8977,19012
pdq_dynamic,correlated0.9,4096,4,4,300282,272200,8897,19185
pdq_static,correlated0.9,4096,4,4,209146,182788,8316,18042
radix,correlated0.9,4096,4,4,604722,576928,8777,19017
pdq_dynamic,correlated0.9,4096,4,4,305390,277488,8860,19042
pdq_static,correlated0.9,4096,4,4,203382,175352,10129,17901
radix,correlated0.9,4096,4,4,628977,601075,8916,18986
pdq_dynamic,correlated0.9,4096,4,4,307014,280048,8938,18028
pdq_static,correlated0.9,4096,4,4,208675,182472,8307,17896
radix,random,65536,1,4,1286021,981416,79741,224864
pdq_dynamic,random,65536,1,4,5782651,5504844,53011,224796
pdq_static,random,65536,1,4,3137189,2864054,48232,224903
radix,random,65536,1,4,1286227,1007308,54103,224816
pdq_dynamic,random,65536,1,4,5608364,5334878,48694,224792
pdq_static,random,65536,1,4,3033548,2760843,47944,224761
radix,random,65536,1,4,1289662,993109,53015,243538
pdq_dynamic,random,65536,1,4,5656512,5383640,48091,224781
pdq_static,random,65536,1,4,3041449,2767995,48637,224817
radix,random,65536,1,4,1276715,979679,53503,243533
pdq_dynamic,random,65536,1,4,5777799,5504838,48184,224777
pdq_static,random,65536,1,4,3155737,2881882,48245,225610
radix,random,65536,1,4,1266412,987835,53758,224819
pdq_dynamic,random,65536,1,4,5662378,5389527,48086,224765
pdq_static,random,65536,1,4,3038066,2762755,48115,227196
radix,powerlaw,65536,1,4,1331994,1057444,48513,226037
pdq_dynamic,powerlaw,65536,1,4,2709165,2435058,48357,225750
pdq_static,powerlaw,65536,1,4,1076179,802083,48256,225840
radix,powerlaw,65536,1,4,1333218,1058943,48572,225703
pdq_dynamic,powerlaw,65536,1,4,2646723,2372728,48344,225651
pdq_static,powerlaw,65536,1,4,1052835,779055,48055,225725
radix,powerlaw,65536,1,4,1336126,1062042,48390,225694
pdq_dynamic,powerlaw,65536,1,4,2676713,2402486,48522,225705
pdq_static,powerlaw,65536,1,4,1065743,791789,48199,225755
radix,powerlaw,65536,1,4,1340325,1063394,51206,225725
pdq_dynamic,powerlaw,65536,1,4,2699576,2425947,47926,225703
pdq_static,powerlaw,65536,1,4,1107187,815061,66360,225766
radix,powerlaw,65536,1,4,1338730,1064680,48286,225764
pdq_dynamic,powerlaw,65536,1,4,2750997,2477354,47936,225707
pdq_static,powerlaw,65536,1,4,1050787,776915,48065,225807
radix,correlated0.1,65536,1,4,1563225,1284638,52664,225923
pdq_dynamic,correlated0.1,65536,1,4,3162512,2888533,48097,225882
pdq_static,correlated0.1,65536,1,4,1170391,896439,48034,225918
radix,correlated0.1,65536,1,4,1595172,1316535,52743,225894
pdq_dynamic,correlated0.1,65536,1,4,3208596,2934648,48070,225878
pdq_static,correlated0.1,65536,1,4,1220490,946662,47934,225894
radix,correlated0.1,65536,1,4,1566950,1288459,52604,225887
pdq_dynamic,correlated0.1,65536,1,4,3240653,2966768,48008,225877
pdq_static,correlated0.1,65536,1,4,1236789,962648,48269,225872
radix,correlated0.1,65536,1,4,1593196,1314618,52645,225933
pdq_dynamic,correlated0.1,65536,1,4,3223612,2949721,47969,225922
pdq_static,correlated0.1,65536,1,4,1201577,927690,47987,225900
radix,correlated0.1,65536,1,4,1546193,1267774,52457,225962
pdq_dynamic,correlated0.1,65536,1,4,3234607,2958143,48101,228363
pdq_static,correlated0.1,65536,1,4,1261016,987154,47973,225889
radix,correlated0.5,65536,1,4,1564464,1285982,52609,225873
pdq_dynamic,correlated0.5,65536,1,4,3517354,3243136,48338,225880
pdq_static,correlated0.5,65536,1,4,1202638,928568,48187,225883
radix,correlated0.5,65536,1,4,1541619,1263209,52500,225910
pdq_dynamic,correlated0.5,65536,1,4,3259030,2984656,48489,225885
pdq_static,correlated0.5,65536,1,4,1189860,916018,47904,225938
radix,correlated0.5,65536,1,4,1545659,1267150,52627,225882
pdq_dynamic,correlated0.5,65536,1,4,3169451,2895409,48163,225879
pdq_static,correlated0.5,65536,1,4,1206775,932756,48099,225920
radix,correlated0.5,65536,1,4,1572552,1294157,52504,225891
pdq_dynamic,correlated0.5,65536,1,4,3215611,2941696,48032,225883
pdq_static,correlated0.5,65536,1,4,1200966,926974,48049,225943
radix,correlated0.5,65536,1,4,1537785,1259106,52758,225921
pdq_dynamic,correlated0.5,65536,1,4,3295868,3022010,47951,225907
pdq_static,correlated0.5,65536,1,4,1222447,948563,47962,225922
radix,correlated0.9,65536,1,4,1556824,1277967,52947,225910
pdq_dynamic,correlated0.9,65536,1,4,3237565,2963479,48174,225912
pdq_static,correlated0.9,65536,1,4,1179318,905436,47977,225905
radix,correlated0.9,65536,1,4,1567022,1288596,52541,225885
pdq_dynamic,correlated0.9,65536,1,4,3135571,2861775,47911,225885
pdq_static,correlated0.9,65536,1,4,1207565,933662,47989,225914
radix,correlated0.9,65536,1,4,1558777,1280269,52639,225869
pdq_dynamic,correlated0.9,65536,1,4,3172877,2896801,47935,228141
pdq_static,correlated0.9,65536,1,4,1247472,973515,47999,225958
radix,correlated0.9,65536,1,4,1575640,1294358,52589,228693
pdq_dynamic,correlated0.9,65536,1,4,3125459,2851393,48175,225891
pdq_static,correlated0.9,65536,1,4,1202341,928204,48231,225906
radix,correlated0.9,65536,1,4,1557389,1278920,52527,225942
pdq_dynamic,correlated0.9,65536,1,4,3147560,2873738,47929,225893
pdq_static,correlated0.9,65536,1,4,1210875,937115,47868,225892
radix,random,65536,2,4,2093864,1733909,116399,243556
pdq_dynamic,random,65536,2,4,6310673,5983934,83247,243492
pdq_static,random,65536,2,4,3196629,2871958,81168,243503
radix,random,65536,2,4,2058594,1727076,88018,243500
pdq_dynamic,random,65536,2,4,6314511,5987832,83193,243486
pdq_static,random,65536,2,4,3199997,2874696,81802,243499
radix,random,65536,2,4,2071166,1739262,88410,243494
pdq_dynamic,random,65536,2,4,6378392,6051679,83239,243474
pdq_static,random,65536,2,4,3205979,2880740,81703,243536
radix,random,65536,2,4,2078096,1743374,88333,246389
pdq_dynamic,random,65536,2,4,6306838,5980153,83218,243467
pdq_static,random,65536,2,4,3215821,2890746,81580,243495
radix,random,65536,2,4,2061836,1729818,88514,243504
pdq_dynamic,random,65536,2,4,6362446,6035291,83682,243473
pdq_static,random,65536,2,4,3200264,2874959,81774,243531
radix,powerlaw,65536,2,4,2724043,2348877,82171,292995
pdq_dynamic,powerlaw,65536,2,4,4982992,4607031,83782,292179
pdq_static,powerlaw,65536,2,4,2365892,1991396,81574,292922
radix,powerlaw,65536,2,4,2585205,2210169,82152,292884
pdq_dynamic,powerlaw,65536,2,4,4952853,4575357,82957,294539
pdq_static,powerlaw,65536,2,4,2309913,1935658,81853,292402
radix,powerlaw,65536,2,4,2572531,2197781,82102,292648
pdq_dynamic,powerlaw,65536,2,4,4921129,4545271,83420,292438
pdq_static,powerlaw,65536,2,4,2314274,1940530,82073,291671
radix,powerlaw,65536,2,4,2527585,2152123,82306,293156
pdq_dynamic,powerlaw,65536,2,4,5156770,4780580,83571,292619
pdq_static,powerlaw,65536,2,4,2299491,1924861,82116,292514
radix,powerlaw,65536,2,4,2485545,2110753,82263,292529
pdq_dynamic,powerlaw,65536,2,4,4998510,4622678,83458,292374
pdq_static,powerlaw,65536,2,4,2316467,1939977,81457,295033
radix,correlated0.1,65536,2,4,3005168,2517454,82133,405581
pdq_dynamic,correlated0.1,65536,2,4,6124853,5635160,83396,406297
pdq_static,correlated0.1,65536,2,4,3162096,2675017,81465,405614
radix,correlated0.1,65536,2,4,2933221,2443953,82190,407078
pdq_dynamic,correlated0.1,65536,2,4,6156632,5667213,83318,406101
pdq_static,correlated0.1,65536,2,4,3208154,2716119,81328,410707
radix,correlated0.1,65536,2,4,2947947,2462240,82076,403631
pdq_dynamic,correlated0.1,65536,2,4,6194422,5699712,82737,411973
pdq_static,correlated0.1,65536,2,4,3163714,2675940,81815,405959
radix,correlated0.1,65536,2,4,2969404,2478403,82331,408670
